,versionCreated,text,storyId,sourceCode
2022-04-13 06:32:42.458,2022-04-13 06:32:42.458000+00:00,Cricket Australia appoints Andrew McDonald as new head coach,urn:newsml:reuters.com:20220413:nNRAkbae0x:1,NS:INDEPE
2022-04-13 04:16:10.096,2022-04-13 04:16:10.653000+00:00,CRIK: New CA coach McDonald prioritises workload,urn:newsml:newsroom:20220413:nNRAkb85vv:0,NS:AAP
2022-04-13 04:15:49.815,2022-04-13 04:15:50.704000+00:00,New CA coach McDonald prioritises workload,urn:newsml:newsroom:20220413:nNRAkb85k8:0,NS:AAP
2022-04-13 00:47:45.425,2022-04-13 00:47:57.516000+00:00,"AAP Rolling News Bulletin Apr 13, 1100",urn:newsml:newsroom:20220413:nNRAkb0f7h:0,NS:AAP
2022-04-13 00:17:50.806,2022-04-13 00:17:53.835000+00:00,"AAP Rolling News Bulletin Apr 13, 1030",urn:newsml:newsroom:20220413:nNRAkayuut:0,NS:AAP
2022-04-13 00:14:14.048,2022-04-13 00:14:15.067000+00:00,CA announces McDonald as men's coach,urn:newsml:newsroom:20220413:nNRAkaynf6:0,NS:AAP
2022-04-12 23:57:12.296,2022-04-12 23:57:12.773000+00:00,CA announce McDonald as men's coach,urn:newsml:newsroom:20220412:nNRAkaxpzn:0,NS:AAP
2022-04-12 23:19:03.508,2022-04-12 23:19:03.508000+00:00,McDonald's (MCD) Dips More Than Broader Markets: What You Should Know,urn:newsml:reuters.com:20220412:nNRAkaur8i:1,NS:ZACKSC
2022-04-12 19:50:10.013,2022-04-12 19:50:10.013000+00:00,NYSE ORDER IMBALANCE <MCD.N> 72577.0 SHARES ON SELL SIDE,urn:newsml:reuters.com:20220412:nAQN0UH1KA:1,NS:RTRS
2022-04-12 17:09:48.208,2022-04-12 17:09:48.208000+00:00,"The Fed's Inflation Balancing Act; Analyst Upgrades and Downgrades on McDonald's, Mondelez, Skyworks and More",urn:newsml:reuters.com:20220412:nNRAkaa3q6:1,NS:WALLST
2022-04-12 05:24:29.039,2022-04-12 05:24:29.039000+00:00,MCDONALD'S <MCD.N>: CITIGROUP RAISES PRICE TARGET TO $270 FROM $260,urn:newsml:reuters.com:20220412:nFWN2WA0H0:1,NS:RTRS
2022-04-11 05:00:00.000,2022-04-11 05:00:00+00:00,"PREVIEW-Inflation, rising rates, war create uncertain outlook for U.S. earnings",urn:newsml:reuters.com:20220411:nL2N2W51DD:1,NS:RTRS
2022-04-11 03:26:49.423,2022-04-11 03:26:49.423000+00:00,麦当劳中国首家海滨餐厅暨第1200家LEED认证餐厅落地亚龙湾,urn:newsml:reuters.com:20220411:nPNAP4Rpya:1,NS:PRN
2022-04-09 02:24:55.000,2022-04-09 02:24:55+00:00,McDonald's Corporation - Comunicado ao Mercado,urn:newsml:reuters.com:20220409:nNDL4tFBrN:1,NS:PUBT
2022-04-08 21:37:32.142,2022-04-08 21:37:32.142000+00:00,MCDONALDS CORP Files Proxy Statement Related to Contested Solicitation  -- DEFC14A,urn:newsml:reuters.com:20220408:nEOL7qf2hb:1,NS:EDG
2022-04-08 21:36:04.767,2022-04-08 21:36:04.767000+00:00,MCDONALDS CORP Files Amended Proxy Statement -- DEFA14A,urn:newsml:reuters.com:20220408:nEOL9q33yb:1,NS:EDG
2022-04-08 19:50:13.490,2022-04-08 19:50:13.490000+00:00,NYSE ORDER IMBALANCE <MCD.N> 82212.0 SHARES ON SELL SIDE,urn:newsml:reuters.com:20220408:nAQN0UDBRO:1,NS:RTRS
2022-04-08 14:14:11.372,2022-04-08 14:14:11.372000+00:00,"MCDONALD’S MALAYSIA PAYS RM500,000 BUSINESS TITHE TO PPZ-MAIWP",urn:newsml:reuters.com:20220408:nBER4K8dqQ:1,NS:BER
2022-04-07 20:24:05.469,2022-04-07 20:24:05.469000+00:00,McDonald's investors will consider civil rights audit,urn:newsml:reuters.com:20220407:nNRAk5h381:1,NS:ASSOPR
2022-04-07 19:50:09.981,2022-04-07 19:50:09.981000+00:00,NYSE ORDER IMBALANCE <MCD.N> 126974.0 SHARES ON BUY SIDE,urn:newsml:reuters.com:20220407:nAQN0UC6W2:1,NS:RTRS
2022-04-07 17:18:54.989,2022-04-07 17:18:54.989000+00:00,Voices: I'm calling it: Italian McDonald's just hits different,urn:newsml:reuters.com:20220407:nNRAk5eqtx:1,NS:INDEPE
2022-04-07 13:05:02.000,2022-04-07 13:05:02+00:00,Москва готова удвоить гранты на открытие точек фастфуда после закрытия Макдоналдса,urn:newsml:reuters.com:20220407:nL5N2W5367:2,NS:RTRS
2022-04-07 02:39:19.000,2022-04-07 02:39:19+00:00,BRIEF-マクドナルド・カナダ、配送車両に初めてＥＶを導入,urn:newsml:reuters.com:20220407:nL6N2W40AH:1,NS:RTRS
2022-04-07 00:31:08.229,2022-04-07 00:31:08.229000+00:00,McDonald's (MCD) Gains As Market Dips: What You Should Know,urn:newsml:reuters.com:20220407:nNRAk4zvp8:1,NS:ZACKSC
2022-04-06 23:09:44.366,2022-04-06 23:09:44.366000+00:00,McDonald's brings back Spicy Chicken McNuggets to select restaurants for a limited time McDonald's McNuggets are available spicy for a limited time. More than half of McDonald's restaurants are now serving Spicy Chicken McNuggets.,urn:newsml:reuters.com:20220406:nNRAk46pzp:1,NS:USADAY
2022-04-06 22:52:01.397,2022-04-06 22:52:01.397000+00:00,McDonald's (MCD) Gains As Market Dips: What You Should Know,urn:newsml:reuters.com:20220406:nNRAk4zvp8:1,NS:ZACKSC
2022-04-06 16:56:42.571,2022-04-06 16:56:42.571000+00:00,Officers cleared in fatal shooting,urn:newsml:reuters.com:20220406:nNRAk4qayw:1,NS:WASHPO
2022-04-06 16:53:10.000,2022-04-06 16:53:10+00:00,BUZZ-Restaurant spending to gain share even as menu prices soar- brokerage,urn:newsml:reuters.com:20220406:nL3N2W42SQ:1,NS:RTRS
2022-04-06 15:54:09.880,2022-04-06 15:54:11.880000+00:00,McDonald's du Canada accueille le tout premier véhicule électrique dans sa flotte de distribution,urn:newsml:newsroom:20220406:nCNWK2Khxa:0,NS:CNW
2022-04-06 15:54:09.720,2022-04-06 15:54:09.720000+00:00,McDonald's du Canada accueille le tout premier véhicule électrique dans sa flotte de distribution,urn:newsml:reuters.com:20220406:nCNWK2Khxa:1,NS:CNW
2022-04-06 15:49:27.000,2022-04-06 15:49:27+00:00,BRIEF-Mcdonald's Canada Introduces First-Ever Electric Vehicle To Distribution Fleet,urn:newsml:reuters.com:20220406:nFWN2W419E:1,NS:RTRS
2022-04-06 15:47:04.796,2022-04-06 15:48:10.107000+00:00,"MCDONALD'S CANADA - HAS PLANNED ANOTHER VOLVO VNR ELECTRIC CLASS 8 TRIAL IN BRAMPTON, ONT. LATER IN 2022",urn:newsml:reuters.com:20220406:nFWN2W419E:3,NS:RTRS
2022-04-06 15:47:04.796,2022-04-06 15:47:39.090000+00:00,MCDONALD'S CANADA - WILL TRIAL NEW VOLVO VNR ELECTRIC CLASS 8 TRACTOR FOR DISTRIBUTION TO RESTAURANTS IN MONTRÉAL AREA,urn:newsml:reuters.com:20220406:nFWN2W419E:2,NS:RTRS
2022-04-06 15:47:04.796,2022-04-06 15:47:04.796000+00:00,MCDONALD'S CANADA INTRODUCES FIRST-EVER ELECTRIC VEHICLE TO DISTRIBUTION FLEET,urn:newsml:reuters.com:20220406:nFWN2W419E:1,NS:RTRS
2022-04-06 15:46:47.795,2022-04-06 15:46:50.700000+00:00,McDonald's Canada introduces first-ever electric vehicle to distribution fleet,urn:newsml:newsroom:20220406:nCNWrMscra:0,NS:CNW
2022-04-06 13:56:05.622,2022-04-06 14:12:05.297000+00:00,"Acquisition of The Crossings in the Boston, MA Market",urn:newsml:newsroom:20220406:nVMNCnnxga:0,NS:CMNW
2022-04-06 13:55:50.129,2022-04-06 13:55:50.129000+00:00,Officers cleared in fatal shooting at McDonald's drive-through,urn:newsml:reuters.com:20220406:nNRAk4iset:1,NS:WASHPO
2022-04-06 13:36:57.753,2022-04-06 13:36:57.753000+00:00,McDonald's (MCD) Gains As Market Dips: What You Should Know,urn:newsml:reuters.com:20220406:nNRAk4kkc7:1,NS:ZACKSC
2022-04-06 00:36:46.827,2022-04-06 00:36:46.827000+00:00,Officers won't be charged in fatal shooting at McDonald's,urn:newsml:reuters.com:20220406:nNRAk4lc95:1,NS:INDEPE
2022-04-05 23:17:01.523,2022-04-05 23:17:01.523000+00:00,McDonald's (MCD) Gains As Market Dips: What You Should Know,urn:newsml:reuters.com:20220405:nNRAk4kkc7:1,NS:ZACKSC
2022-04-05 22:01:46.595,2022-04-05 22:01:46.595000+00:00,Officers cleared in fatal shooting at McDonald's drive-through,urn:newsml:reuters.com:20220405:nNRAk4iset:1,NS:WASHPO
2022-04-05 17:36:37.989,2022-04-05 17:36:37.989000+00:00,"McDonald's Szechuan Sauce is back. Here's how to get the McNuggets dipping sauce for free. Rick and Morty fans, McDonald's brought back its Szechuan Sauce for a limited time starting March 31 through its app.",urn:newsml:reuters.com:20220405:nNRAjubdf4:1,NS:USADAY
2022-04-05 17:32:42.346,2022-04-05 17:32:42.346000+00:00,Officers won't be charged in fatal shooting at McDonald's,urn:newsml:reuters.com:20220405:nNRAk4idf9:1,NS:ASSOPR
2022-04-05 16:00:19.000,2022-04-05 16:00:19+00:00,McDonald's Corporation - Comunicado ao Mercado,urn:newsml:reuters.com:20220405:nNDLbwktZ0:1,NS:PUBT
2022-04-05 15:38:17.308,2022-04-05 15:38:17.308000+00:00,"McDonald's selling artisan bread? We've clearly reached Peak Sourdough! Unofficially known as the 'McPosh', the new Crispy McFillet comes in the kind of lovingly crafted bun usually found in farmers' markets or foodies'...",urn:newsml:reuters.com:20220405:nNRAju87d7:1,NS:THEGRD
2022-04-05 15:07:16.723,2022-04-05 15:07:16.723000+00:00,MCDONALDS CORP SEC Filings files Form -- 4,urn:newsml:reuters.com:20220405:nEOLJkFCv:1,NS:EDG
2022-04-05 12:15:11.390,2022-04-05 12:15:11.390000+00:00,"Die Welt zerfällt Die Welt zerfällt Wenn auch der letzte McDonalds geschlossen ist, werden wir wissen, was Globalisierung war: Beginnt jetzt eine neue Zeit? Wenn auch der letzte McDonalds geschlossen ist, werden wir wissen, was Globalisierung war: Beginnt jetzt eine neue Zeit?",urn:newsml:reuters.com:20220405:nNRAk4f7e2:1,NS:SUEDDE
2022-04-05 03:28:48.290,2022-04-05 03:28:48.290000+00:00,AP Top Extended Financial Headlines at 11:26 p.m. EDT,urn:newsml:reuters.com:20220405:nNRAk48ofz:1,NS:ASSOPR
2022-04-05 02:14:46.520,2022-04-05 02:14:46.520000+00:00,McDonald's workers reach settlement deal over harassment,urn:newsml:reuters.com:20220405:nNRAk48atj:1,NS:INDEPE
2022-04-04 23:18:55.976,2022-04-04 23:18:55.976000+00:00,McDonald's brings back Spicy Chicken McNuggets to select restaurants for a limited time McDonald's McNuggets are available spicy for a limited time. More than half of McDonald's restaurants are now serving Spicy Chicken McNuggets.,urn:newsml:reuters.com:20220404:nNRAk46pzp:1,NS:USADAY
2022-04-04 22:37:52.000,2022-04-04 22:37:52+00:00,McDonald's Corporation - Comunicado ao Mercado,urn:newsml:reuters.com:20220404:nNDL6GQWgQ:1,NS:PUBT
2022-04-04 21:49:13.214,2022-04-04 21:49:13.214000+00:00,AP Top Extended Financial Headlines at 5:47 p.m. EDT,urn:newsml:reuters.com:20220404:nNRAk465k6:1,NS:ASSOPR
2022-04-04 21:48:23.300,2022-04-04 21:48:23.300000+00:00,McDonald's workers reach settlement deal over harassment,urn:newsml:reuters.com:20220404:nNRAk46970:1,NS:ASSOPR
2022-04-04 21:15:15.219,2022-04-04 21:15:15.219000+00:00,Deglobalisierung: Die Welt zerfällt,urn:newsml:reuters.com:20220404:nNRAk4616q:1,NS:SUEDDE
2022-04-04 21:15:15.058,2022-04-04 21:15:15.058000+00:00,Deglobalisierung: Die Welt zerfällt,urn:newsml:reuters.com:20220404:nNRAk3u7pj:1,NS:SUEDDE
2022-04-04 20:30:33.830,2022-04-04 20:30:33.830000+00:00,MCDONALDS CORP Files Preliminary Proxy Statement Related to Contested Solicitation -- PREC14A,urn:newsml:reuters.com:20220404:nEOL2l1504:1,NS:EDG
2022-04-04 19:35:41.000,2022-04-04 19:35:41+00:00,McDonald's Corporation - Comunicado ao Mercado,urn:newsml:reuters.com:20220404:nNDL9Lz0g5:1,NS:PUBT
2022-04-04 19:03:06.791,2022-04-04 19:05:37.805000+00:00,US STOCKS: Late Equity Roundup: Extending Session Highs,urn:newsml:newsroom:20220404:nMNS87dsbw:0,NS:CMNW
2022-04-04 18:25:41.474,2022-04-04 18:25:41.474000+00:00,MCDONALDS CORP SEC Filings files Form -- 4,urn:newsml:reuters.com:20220404:nEOL5Nv6Fy:1,NS:EDG
2022-04-04 18:25:39.087,2022-04-04 18:25:39.087000+00:00,MCDONALDS CORP SEC Filings files Form -- 4,urn:newsml:reuters.com:20220404:nEOL9M0zBQ:1,NS:EDG
2022-04-04 18:09:02.582,2022-04-04 18:09:02.582000+00:00,MCDONALDS CORP SEC Filings files Form -- 4,urn:newsml:reuters.com:20220404:nEOL4pWPlf:1,NS:EDG
2022-04-04 15:12:10.227,2022-04-04 15:12:12.012000+00:00,US STOCKS: Equity Roundup: Diamond Hands Extending Session Highs,urn:newsml:newsroom:20220404:nMNS1psLF1:0,NS:CMNW
2022-04-04 03:15:10.551,2022-04-04 03:15:10.551000+00:00,"Die Welt zerfällt Die Welt zerfällt Wenn auch der letzte McDonalds geschlossen ist, werden wir wissen, was Globalisierung war: Beginnt jetzt eine neue Zeit? Wenn auch der letzte McDonalds geschlossen ist, werden wir wissen, was Globalisierung war: Beginnt jetzt eine neue Zeit?",urn:newsml:reuters.com:20220404:nNRAk3vw7w:1,NS:SUEDDE
2022-04-03 21:15:12.365,2022-04-03 21:15:12.365000+00:00,Deglobalisierung: Die Welt zerfällt,urn:newsml:reuters.com:20220403:nNRAk3u7pj:1,NS:SUEDDE
2022-04-02 12:15:08.738,2022-04-02 12:15:08.738000+00:00,Boris Palmer verliert gegen McDonald's Boris Palmer verliert gegen McDonald's Filiale der Kette hatte gegen die Tübinger Steuer auf Einwegverpackungen geklagt Filiale der Kette hatte gegen die Tübinger Steuer auf Einweg-Verpackungen geklagt,urn:newsml:reuters.com:20220402:nNRAjtaqkl:1,NS:SUEDDE
2022-04-01 19:50:01.147,2022-04-01 19:50:01.147000+00:00,NYSE ORDER IMBALANCE <MCD.N> 138661.0 SHARES ON BUY SIDE,urn:newsml:reuters.com:20220401:nAQN0SHOPA:1,NS:RTRS
2022-04-01 12:15:10.422,2022-04-01 12:15:10.422000+00:00,Boris Palmer verliert gegen McDonald's Boris Palmer verliert gegen McDonald's Filiale der Kette hatte gegen die Tübinger Steuer auf Einweg-Verpackungen geklagt Filiale der Kette hatte gegen die Tübinger Steuer auf Einwegverpackungen geklagt,urn:newsml:reuters.com:20220401:nNRAjxer42:1,NS:SUEDDE
2022-03-31 19:50:31.012,2022-03-31 19:50:31.012000+00:00,NYSE ORDER IMBALANCE <MCD.N> 473298.0 SHARES ON SELL SIDE,urn:newsml:reuters.com:20220331:nAQN0S5KN5:1,NS:RTRS
2022-03-31 19:12:22.924,2022-03-31 19:12:22.924000+00:00,"McDonald's Szechuan Sauce is back. Here's how to get the McNuggets dipping sauce for free. Rick and Morty fans, McDonald's brought back its Szechuan Sauce for a limited time starting March 31 through its app.",urn:newsml:reuters.com:20220331:nNRAjubdf4:1,NS:USADAY
2022-03-31 18:07:31.000,2022-03-31 18:07:31+00:00,"BUZZ-Starbucks, Domino's lead declines among U.S. restaurants in Jan-March quarter",urn:newsml:reuters.com:20220331:nL3N2VY3SP:1,NS:RTRS
2022-03-31 15:07:23.428,2022-03-31 15:07:23.428000+00:00,"McDonald's selling artisan bread? We've clearly reached Peak Sourdough! Unofficially known as the 'McPosh', the new Crispy McFillet comes in the kind of lovingly crafted bun usually found in farmers' markets or foodies'...",urn:newsml:reuters.com:20220331:nNRAju87d7:1,NS:THEGRD
2022-03-31 07:52:35.930,2022-03-31 12:29:24.888000+00:00,Refinitiv Newscasts - Anna MacDonald explains how a team-based approach gives Amati an edge,urn:newsml:reuters.com:20220331:nRTV1Hw6Yk:7,NS:RNTPC
